__time,/imu/angular_velocity/x,/imu/angular_velocity/y,/imu/angular_velocity/z,/imu/angular_velocity_covariance[0;0],/imu/angular_velocity_covariance[0;1],/imu/angular_velocity_covariance[0;2],/imu/angular_velocity_covariance[1;1],/imu/angular_velocity_covariance[1;2],/imu/angular_velocity_covariance[2;2],/imu/header/stamp,/imu/linear_acceleration/x,/imu/linear_acceleration/y,/imu/linear_acceleration/z,/imu/linear_acceleration_covariance[0;0],/imu/linear_acceleration_covariance[0;1],/imu/linear_acceleration_covariance[0;2],/imu/linear_acceleration_covariance[1;1],/imu/linear_acceleration_covariance[1;2],/imu/linear_acceleration_covariance[2;2],/imu/orientation/pitch_deg,/imu/orientation/roll_deg,/imu/orientation/w,/imu/orientation/x,/imu/orientation/y,/imu/orientation/yaw_deg,/imu/orientation/z,/imu/orientation_covariance[0;0],/imu/orientation_covariance[0;1],/imu/orientation_covariance[0;2],/imu/orientation_covariance[1;1],/imu/orientation_covariance[1;2],/imu/orientation_covariance[2;2]
1720619308.083002,-0.009817477,0.016362462,-0.016362462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.612217650,2.069582254,-0.106933594,-0.024597168,0.015502930,-167.670367318,0.993835449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.133095,-0.006544985,0.014180800,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.662475778,2.066725923,-0.106506348,-0.025024414,0.015441895,-167.718971941,0.993896484,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.182964,0.000000000,0.010908308,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.699263374,2.062171471,-0.105957031,-0.025329590,0.015380859,-167.781033573,0.993896484,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.233109,0.004363323,0.009817477,-0.023998277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.714299172,2.062161099,-0.105407715,-0.025451660,0.015380859,-167.844126540,0.993957520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.284595,0.005454154,0.004363323,-0.017453292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.715886031,2.053997488,-0.104980469,-0.025451660,0.015319824,-167.893737330,0.994018555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.332561,0.010908308,-0.001090831,-0.016362462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.722063365,2.067602384,-0.104614258,-0.025512695,0.015441895,-167.935788660,0.994079590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.378544,0.010908308,-0.008726646,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.719979901,2.094530432,-0.104248047,-0.025512695,0.015686035,-167.976940583,0.994079590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.425240,0.011999139,-0.011999139,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.717910209,2.121163969,-0.103820801,-0.025512695,0.015930176,-168.025790051,0.994140625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.482841,0.011999139,-0.011999139,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.689222032,2.137467967,-0.103210449,-0.025268555,0.016113281,-168.096259949,0.994201660,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.523189,0.007635816,-0.013089970,-0.016362462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.653157898,2.153525558,-0.102783203,-0.024963379,0.016296387,-168.146002096,0.994262695,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.570997,0.005454154,-0.009817477,-0.013089970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.626080782,2.149599788,-0.102416992,-0.024719238,0.016296387,-168.189080384,0.994323730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.617916,0.001090831,-0.005454154,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.633475278,2.149883340,-0.102233887,-0.024780273,0.016296387,-168.209816047,0.994323730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.667076,-0.002181662,0.000000000,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.612777488,2.153515153,-0.101806641,-0.024597168,0.016357422,-168.259559785,0.994384766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.713973,-0.005454154,0.005454154,-0.025089107,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.570947344,2.161550836,-0.101196289,-0.024230957,0.016479492,-168.330485223,0.994445801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.761102,-0.010908308,0.009817477,-0.017453292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.528831876,2.169918762,-0.100708008,-0.023864746,0.016601563,-168.387491847,0.994506836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.809028,-0.010908308,0.010908308,-0.017453292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.508849281,2.166951951,-0.100341797,-0.023681641,0.016601563,-168.429705161,0.994506836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.856100,-0.010908308,0.014180800,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.511001783,2.152045351,-0.099975586,-0.023681641,0.016479492,-168.472463891,0.994567871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.903118,-0.010908308,0.010908308,-0.023998277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.513578273,2.136718696,-0.099426270,-0.023681641,0.016357422,-168.536108991,0.994628906,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619308.951860,-0.009817477,0.013089970,-0.029452430,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.515296040,2.128492289,-0.098937988,-0.023681641,0.016296387,-168.592651373,0.994689941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.000265,-0.004363323,0.007635816,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.494198417,2.138930675,-0.098388672,-0.023498535,0.016418457,-168.656171401,0.994750977,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.048077,-0.001090831,0.002181662,-0.018544123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.473512571,2.142703680,-0.097961426,-0.023315430,0.016479492,-168.705904341,0.994812012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.098125,-0.003272492,-0.001090831,-0.023998277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.452966771,2.146639622,-0.097534180,-0.023132324,0.016540527,-168.754947966,0.994812012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.147772,0.004363323,-0.003272492,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.432577686,2.150178149,-0.096984863,-0.022949219,0.016601563,-168.818610113,0.994873047,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.193497,0.005454154,-0.006544985,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.412337766,2.153605368,-0.096374512,-0.022766113,0.016662598,-168.889236452,0.994934082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.240210,0.007635816,-0.011999139,-0.016362462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.377459868,2.156365121,-0.096069336,-0.022460938,0.016723633,-168.925330408,0.994995117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.290026,0.008726646,-0.010908308,-0.019634955,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.335371499,2.165322118,-0.095642090,-0.022094727,0.016845703,-168.974692804,0.994995117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.342124,0.007635816,-0.008726646,-0.027270770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.314854628,2.169092904,-0.095153809,-0.021911621,0.016906738,-169.031392707,0.995056152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.390057,0.006544985,-0.003272492,-0.017453292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.293674551,2.179849041,-0.094665527,-0.021728516,0.017028809,-169.087965043,0.995117188,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.444978,0.005454154,0.001090831,-0.015271631,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.266209720,2.182995888,-0.094177246,-0.021484375,0.017089844,-169.144810479,0.995178223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.485104,0.001090831,0.004363323,-0.025089107,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.244902117,2.193920187,-0.093750000,-0.021301270,0.017211914,-169.194419990,0.995239258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.532939,0.000000000,0.004363323,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.231492155,2.198578611,-0.093261719,-0.021179199,0.017272949,-169.250314733,0.995239258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.582168,-0.003272492,0.011999139,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.224417042,2.210602008,-0.092712402,-0.021118164,0.017395020,-169.313566806,0.995300293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.632051,-0.005454154,0.011999139,-0.016362462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.238594132,2.217864574,-0.092285156,-0.021240234,0.017456055,-169.362565955,0.995361328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.681456,-0.008726646,0.011999139,-0.023998277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.260680632,2.218546495,-0.091735840,-0.021423340,0.017456055,-169.425471476,0.995422363,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.728905,-0.008726646,0.007635816,-0.028361600,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.261387321,2.224115333,-0.091125488,-0.021423340,0.017517090,-169.495660618,0.995483398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.776056,-0.010908308,0.002181662,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.263502796,2.215895703,-0.090515137,-0.021423340,0.017456055,-169.565460486,0.995483398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.824867,-0.006544985,0.000000000,-0.018544123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.264260485,2.214996002,-0.090148926,-0.021423340,0.017456055,-169.607905452,0.995544434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.875739,-0.006544985,0.000000000,-0.019634955,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.265797281,2.207002178,-0.089721680,-0.021423340,0.017395020,-169.657441707,0.995605469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.920056,-0.005454154,-0.005454154,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.267115953,2.205870520,-0.089172363,-0.021423340,0.017395020,-169.720157326,0.995605469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619309.967142,-0.002181662,-0.009817477,-0.030543262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.268161299,2.204716843,-0.088684082,-0.021423340,0.017395020,-169.776535886,0.995666504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.016575,0.000000000,-0.011999139,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.262680109,2.202562408,-0.088012695,-0.021362305,0.017395020,-169.853966510,0.995727539,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.061208,0.003272492,-0.007635816,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.256758442,2.200791868,-0.087524414,-0.021301270,0.017395020,-169.910487686,0.995788574,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.109648,0.004363323,-0.005454154,-0.011999139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.257633472,2.200038754,-0.087158203,-0.021301270,0.017395020,-169.952306145,0.995788574,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.159008,0.004363323,-0.002181662,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.258528112,2.199013447,-0.086730957,-0.021301270,0.017395020,-170.001710161,0.995849609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.206969,0.004363323,0.003272492,-0.030543262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.260466057,2.190639475,-0.086120605,-0.021301270,0.017333984,-170.072148649,0.995910645,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.256026,0.005454154,0.007635816,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.261790385,2.189233981,-0.085510254,-0.021301270,0.017333984,-170.142460344,0.995971680,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.305223,0.004363323,0.008726646,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.269915406,2.188824806,-0.085021973,-0.021362305,0.017333984,-170.198083609,0.995971680,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.353397,0.002181662,0.010908308,-0.018544123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.291845497,2.189456779,-0.084533691,-0.021545410,0.017333984,-170.254018685,0.996032715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.400137,0.003272492,0.014180800,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.335411357,2.184745734,-0.083984375,-0.021911621,0.017272949,-170.316618478,0.996093750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.448787,0.000000000,0.013089970,-0.026179940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.365025759,2.179085587,-0.083496094,-0.022155762,0.017211914,-170.371948554,0.996093750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.498304,-0.002181662,0.007635816,-0.018544123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.387238870,2.179369610,-0.082885742,-0.022338867,0.017211914,-170.441829255,0.996154785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.547984,-0.001090831,0.008726646,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.395083782,2.178867814,-0.082458496,-0.022399902,0.017211914,-170.491079248,0.996215820,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.598018,-0.003272492,0.000000000,-0.020725785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.397107089,2.170545776,-0.081848145,-0.022399902,0.017150879,-170.560947520,0.996215820,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.649409,-0.004363323,-0.005454154,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.398411605,2.169050832,-0.081237793,-0.022399902,0.017150879,-170.631262361,0.996276855,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.697439,-0.004363323,-0.010908308,-0.021816615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.392458815,2.167254196,-0.080749512,-0.022338867,0.017150879,-170.687771148,0.996337891,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.743465,-0.002181662,-0.011999139,-0.017453292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.379536303,2.164896215,-0.080261230,-0.022216797,0.017150879,-170.744420779,0.996398926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.791963,-0.002181662,-0.015271631,-0.026179940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.352807702,2.161566646,-0.079772949,-0.021972656,0.017150879,-170.800789714,0.996398926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.839880,-0.001090831,-0.017453292,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.311587391,2.163844401,-0.079223633,-0.021606445,0.017211914,-170.864851186,0.996459961,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.890212,0.000000000,-0.009817477,-0.019634955,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.285007233,2.160176438,-0.078613281,-0.021362305,0.017211914,-170.935728918,0.996520996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.941576,-0.001090831,-0.009817477,-0.026179940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.293129316,2.159426806,-0.078063965,-0.021423340,0.017211914,-170.998915972,0.996582031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619310.989068,0.000000000,0.002181662,-0.023998277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.294969591,2.151015529,-0.077453613,-0.021423340,0.017150879,-171.069348283,0.996643066,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619311.038147,0.001090831,0.002181662,-0.023998277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.296386415,2.149719639,-0.076843262,-0.021423340,0.017150879,-171.139106372,0.996643066,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619311.085315,0.000000000,0.010908308,-0.022907447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.304359749,2.149079716,-0.076354980,-0.021484375,0.017150879,-171.195315751,0.996704102,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619311.132007,0.000000000,0.014180800,-0.027270770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.326809313,2.142528216,-0.075866699,-0.021667480,0.017089844,-171.251371103,0.996765137,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1720619311.178897,0.001090831,0.018544123,-0.027270770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.377160636,2.144800595,-0.075195313,-0.022094727,0.017089844,-171.327126274,0.996765137,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
